,timestamp,TMC
1349,2014-07-27 19:39:00,120P04737
1350,2014-10-30 05:57:00,120-13767
1351,2014-11-18 13:04:00,120-04734
1352,2014-04-02 15:09:00,120N04729
1353,2014-12-16 19:39:00,120-07443
1354,2014-06-30 11:46:00,120-07442
1355,2014-12-24 09:28:00,120N07448
1356,2014-11-10 09:55:00,120P07444
1357,2014-12-26 22:43:00,120+04737
1358,2014-09-14 07:36:00,120-04736
1359,2014-11-03 15:45:00,120+04734
1360,2014-03-23 23:51:00,120+04739
1361,2014-01-02 04:40:00,120+04739
1362,2014-08-15 12:56:00,120+04739
1363,2014-05-06 18:46:00,120-04736
1364,2014-07-14 13:38:00,120+04733
1365,2014-11-07 13:42:00,120N07447
1366,2014-11-19 16:47:00,120-04736
1367,2014-01-17 16:38:00,120N07448
1368,2014-11-24 09:29:00,120+07442
1369,2014-03-25 22:35:00,120+04739
1370,2014-06-23 02:00:00,120-04740
1371,2014-12-26 23:16:00,120+04739
1372,2014-10-30 17:15:00,120N04729
1373,2014-08-20 14:03:00,120-04736
1374,2014-04-29 06:26:00,120-04738
1375,2014-12-10 00:08:00,120+04739
1376,2014-01-29 13:37:00,120-04736
1377,2014-07-19 18:13:00,120+04739
1378,2014-07-27 14:31:00,120+04739
1379,2014-10-29 01:33:00,120+07444
1380,2014-01-14 23:26:00,120N04739
1381,2014-01-18 00:34:00,120+04738
1382,2014-03-08 20:39:00,120P04738
1383,2014-01-21 22:46:00,120-04732
1384,2014-04-11 05:47:00,120N04737
1385,2014-11-13 02:01:00,120P07446
1386,2014-03-26 17:56:00,120+07442
1387,2014-03-06 17:51:00,120P07446
1388,2014-04-17 12:58:00,120+07444
1389,2014-10-04 06:00:00,120P04737
1390,2014-07-13 14:56:00,120+04737
1391,2014-04-06 16:33:00,120+04734
1392,2014-12-28 23:55:00,120N13767
1393,2014-11-04 06:40:00,120P04737
1394,2014-04-18 03:29:00,120-07448
1395,2014-04-10 09:33:00,120+07449
1396,2014-12-18 20:12:00,120+07445
1397,2014-07-04 08:25:00,120+04735
1398,2014-01-02 21:29:00,120-04734
1399,2014-01-31 23:58:00,120-04734
1400,2014-03-18 21:28:00,120+07444
1401,2014-06-14 19:04:00,120N07447
1402,2014-01-15 00:08:00,120+04734
1403,2014-08-15 01:31:00,120+07442
1404,2014-10-31 08:41:00,120-04740
1405,2014-03-08 20:57:00,120-07448
1406,2014-11-05 00:51:00,120-04736
1407,2014-08-19 19:04:00,120N07448
1408,2014-08-10 23:09:00,120-04737
1409,2014-04-02 18:48:00,120P07448
1410,2014-07-28 19:32:00,120P04735
1411,2014-08-24 05:53:00,120-04736
1412,2014-05-26 03:07:00,120+07442
1413,2014-06-01 18:57:00,120+07445
1414,2014-07-07 03:44:00,120-04736
1415,2014-12-05 00:01:00,120+04740
1416,2014-09-24 13:06:00,120P13767
1417,2014-03-08 14:30:00,120N04735
1418,2014-11-25 09:11:00,120+07449
1419,2014-11-25 13:34:00,120+04739
1420,2014-11-21 16:58:00,120+04739
1421,2014-07-07 22:56:00,120+07442
1422,2014-03-30 09:03:00,120N04740
1423,2014-12-29 03:04:00,120+04735
1424,2014-07-01 23:31:00,120-04734
1425,2014-03-08 14:52:00,120N04737
1426,2014-01-29 19:44:00,120-04732
1427,2014-02-21 14:53:00,120P04738
1428,2014-12-30 12:54:00,120+07444
1429,2014-08-09 15:43:00,120+04739
1430,2014-03-15 21:14:00,120P07447
1431,2014-03-29 13:28:00,120+07449
1432,2014-01-19 06:03:00,120N07442
1433,2014-09-19 02:05:00,120+04738
1434,2014-12-29 10:47:00,120N07447
1435,2014-05-04 05:59:00,120+07442
1436,2014-02-21 04:37:00,120+04739
1437,2014-09-26 16:49:00,120N07442
1438,2014-08-06 06:53:00,120-07444
1439,2014-03-13 00:47:00,120-07443
1440,2014-08-04 23:04:00,120N04729
1441,2014-10-30 04:32:00,120+04739
1442,2014-04-13 03:42:00,120+04734
1443,2014-03-06 12:22:00,120+04733
1444,2014-09-11 16:46:00,120N04729
1445,2014-12-19 22:14:00,120+04738
1446,2014-03-29 19:36:00,120N04733
1447,2014-07-13 18:28:00,120+04732
1448,2014-12-13 11:35:00,120P04734
1449,2014-05-07 17:37:00,120P04739
1450,2014-06-29 00:54:00,120P04738
1451,2014-05-21 14:42:00,120N04740
1452,2014-03-14 02:30:00,120-04737
1453,2014-06-18 23:27:00,120+04735
1454,2014-02-13 18:20:00,120+07442
1455,2014-07-02 06:45:00,120+07443
1456,2014-06-07 06:00:00,120-04740
1457,2014-09-20 04:44:00,120+07444
1458,2014-09-21 10:05:00,120P13767
1459,2014-11-06 10:08:00,120+04738
1460,2014-01-14 02:53:00,120+07443
1461,2014-05-21 04:05:00,120P04738
1462,2014-06-16 23:48:00,120P04737
1463,2014-09-09 08:35:00,120P07447
1464,2014-03-01 22:20:00,120P04729
1465,2014-03-24 20:37:00,120-04738
1466,2014-10-29 16:34:00,120+04737
1467,2014-10-04 01:35:00,120+04738
1468,2014-08-10 20:31:00,120-04731
1469,2014-07-04 09:29:00,120P04738
1470,2014-01-01 08:27:00,120-04738
1471,2014-12-24 11:02:00,120-04738
1472,2014-09-14 04:42:00,120-04736
1473,2014-10-14 02:58:00,120+07445
1474,2014-11-28 08:52:00,120-04736
1475,2014-02-27 10:46:00,120P07448
1476,2014-12-17 16:29:00,120P04738
1477,2014-09-25 01:54:00,120+04738
1478,2014-12-10 01:10:00,120P04737
1479,2014-12-23 15:12:00,120+04740
1480,2014-07-26 23:14:00,120+04739
1481,2014-07-30 23:29:00,120+07444
1482,2014-02-03 05:15:00,120+07449
1483,2014-07-20 23:59:00,120P04738
1484,2014-03-25 16:32:00,120-07443
1485,2014-08-02 07:27:00,120-07444
1486,2014-02-11 22:38:00,120+07445
1487,2014-02-17 00:54:00,120+07449
1488,2014-11-22 00:06:00,120N04734
1489,2014-04-26 15:48:00,120N04738
1490,2014-08-03 04:32:00,120N07448
1491,2014-02-22 03:28:00,120-07442
1492,2014-07-20 18:04:00,120-04732
1493,2014-04-18 01:26:00,120+04735
1494,2014-01-27 21:25:00,120+04739
1495,2014-12-18 13:42:00,120+04737
1496,2014-08-28 12:10:00,120P04737
1497,2014-11-11 11:07:00,120N13767
1498,2014-02-24 22:34:00,120P04739
1499,2014-07-27 02:32:00,120P04734
1500,2014-12-02 08:31:00,120P07448
1501,2014-10-07 20:59:00,120P04738
1502,2014-02-25 16:17:00,120+04730
1503,2014-09-28 15:12:00,120+04738
1504,2014-09-20 22:59:00,120P07448
1505,2014-05-08 04:07:00,120+07444
1506,2014-08-29 12:42:00,120+04739
1507,2014-06-10 14:00:00,120N07447
1508,2014-11-08 07:27:00,120-04736
1509,2014-12-18 16:11:00,120-04740
1510,2014-04-28 14:31:00,120+04737
1511,2014-01-29 10:35:00,120+04738
1512,2014-04-09 03:54:00,120+04730
1513,2014-04-05 20:25:00,120-04733
1514,2014-10-29 17:35:00,120-04734
1515,2014-07-03 11:14:00,120P04738
1516,2014-05-28 21:22:00,120+04730
1517,2014-12-25 09:59:00,120-04740
1518,2014-05-12 04:07:00,120N04737
1519,2014-07-28 07:44:00,120P04737
1520,2014-10-07 04:59:00,120P07443
1521,2014-01-19 00:06:00,120+04738
1522,2014-08-31 08:36:00,120+04734
1523,2014-03-08 21:36:00,120N04737
1524,2014-06-23 14:15:00,120N04737
1525,2014-07-09 19:01:00,120+04735
1526,2014-11-06 17:46:00,120N04733
1527,2014-09-11 05:07:00,120P04735
1528,2014-07-10 06:34:00,120+04733
1529,2014-06-19 00:29:00,120-04730
1530,2014-05-17 15:50:00,120N07442
1531,2014-09-02 21:47:00,120P07446
1532,2014-05-12 05:25:00,120+04738
1533,2014-04-07 07:46:00,120+04738
1534,2014-06-24 06:12:00,120+07443
1535,2014-05-02 22:06:00,120P04739
1536,2014-08-28 19:39:00,120+04737
1537,2014-03-12 18:06:00,120+04735
1538,2014-01-01 16:04:00,120P04738
1539,2014-12-10 18:37:00,120P04739
1540,2014-06-16 16:58:00,120-07443
1541,2014-07-01 03:30:00,120+07449
1542,2014-01-11 07:47:00,120P04737
1543,2014-04-04 09:42:00,120P04739
1544,2014-11-29 07:06:00,120N04736
1545,2014-12-06 00:16:00,120N04736
1546,2014-02-11 11:10:00,120-04734
1547,2014-06-10 01:18:00,120-04738
1548,2014-02-10 06:28:00,120-07443
1549,2014-08-26 04:42:00,120P13767
1550,2014-11-16 10:00:00,120P07447
1551,2014-02-20 00:10:00,120+07449
1552,2014-07-15 04:43:00,120-07443
1553,2014-11-03 20:15:00,120N04737
1554,2014-11-05 23:38:00,120-04736
1555,2014-11-01 00:09:00,120P04737
1556,2014-03-22 04:27:00,120N04735
1557,2014-02-21 00:10:00,120P13767
1558,2014-09-23 09:40:00,120P04739
1559,2014-10-23 05:21:00,120N04729
1560,2014-11-25 10:14:00,120+04738
1561,2014-02-09 14:49:00,120+04738
1562,2014-06-06 00:51:00,120+04739
1563,2014-12-19 15:40:00,120-04738
1564,2014-11-05 03:05:00,120+04739
1565,2014-10-04 22:13:00,120-04737
1566,2014-01-31 01:44:00,120-07448
1567,2014-11-04 11:34:00,120+04734
1568,2014-02-27 04:15:00,120P04737
1569,2014-12-17 23:44:00,120+07449
1570,2014-12-22 15:40:00,120N04737
1571,2014-08-17 13:42:00,120+07449
1572,2014-06-18 22:01:00,120P04737
1573,2014-12-20 12:32:00,120+07442
1574,2014-06-04 17:00:00,120+04739
1575,2014-11-08 12:37:00,120+04735
1576,2014-08-11 13:58:00,120-07448
1577,2014-07-06 07:12:00,120+04738
1578,2014-04-14 07:10:00,120-07444
1579,2014-09-16 03:36:00,120P04737
1580,2014-03-06 11:12:00,120+07449
1581,2014-08-11 23:48:00,120-04736
1582,2014-12-26 12:38:00,120+07443
1583,2014-02-26 23:43:00,120+04737
1584,2014-11-10 10:11:00,120-07442
1585,2014-06-08 04:53:00,120P04738
1586,2014-11-09 23:38:00,120P04734
1587,2014-07-11 23:03:00,120+07444
1588,2014-08-06 12:29:00,120+07444
1589,2014-12-11 11:28:00,120N04729
1590,2014-01-19 13:58:00,120N04729
1591,2014-08-14 20:56:00,120+07443
1592,2014-02-26 23:03:00,120+04730
1593,2014-02-12 17:18:00,120+04739
1594,2014-03-15 02:27:00,120-04740
1595,2014-07-18 14:19:00,120P04737
1596,2014-06-17 11:51:00,120-07443
1597,2014-05-01 07:04:00,120+04737
1598,2014-10-22 00:47:00,120+07447
1599,2014-05-26 06:57:00,120P04737
1600,2014-04-22 15:54:00,120N04737
1601,2014-08-30 14:04:00,120-04736
1602,2014-12-02 14:57:00,120+04739
1603,2014-11-13 13:03:00,120N04729
1604,2014-04-22 04:37:00,120P13767
1605,2014-04-29 11:38:00,120P04737
1606,2014-07-18 11:48:00,120+07445
1607,2014-07-12 17:37:00,120+04739
1608,2014-12-25 16:32:00,120+07449
1609,2014-06-24 22:54:00,120N04736
1610,2014-08-19 03:11:00,120P04737
1611,2014-01-14 15:26:00,120P04737
1612,2014-11-17 12:43:00,120P13767
1613,2014-07-04 01:58:00,120P04737
1614,2014-07-11 22:40:00,120+04735
1615,2014-10-04 08:52:00,120+04733
1616,2014-08-21 18:18:00,120P04729
1617,2014-06-30 04:38:00,120P07446
1618,2014-08-28 21:26:00,120-07448
1619,2014-03-27 02:09:00,120-04736
1620,2014-02-11 14:27:00,120P07447
1621,2014-02-08 21:20:00,120P04737
1622,2014-04-16 15:10:00,120+04739
1623,2014-02-01 23:30:00,120-07443
1624,2014-04-16 18:11:00,120+04739
1625,2014-09-01 04:09:00,120+04737
1626,2014-01-14 00:05:00,120+07444
1627,2014-02-23 06:07:00,120N13767
1628,2014-05-07 21:02:00,120+07443
1629,2014-07-25 14:58:00,120+07449
1630,2014-05-19 14:17:00,120-04738
1631,2014-02-25 03:29:00,120+07444
1632,2014-01-21 16:46:00,120P07448
1633,2014-06-29 09:23:00,120+04730
1634,2014-07-23 07:54:00,120P07446
1635,2014-05-24 04:29:00,120P04737
1636,2014-12-02 19:14:00,120P04733
1637,2014-10-17 04:44:00,120-04732
1638,2014-06-29 03:49:00,120+07449
1639,2014-08-08 22:56:00,120N04736
1640,2014-07-26 05:53:00,120P07446
1641,2014-08-23 23:34:00,120-07443
1642,2014-05-28 21:13:00,120-04737
1643,2014-12-30 18:23:00,120+07444
1644,2014-04-05 15:42:00,120+04733
1645,2014-01-24 12:03:00,120+07443
1646,2014-11-06 06:44:00,120-04740
1647,2014-09-29 17:45:00,120+07444
1648,2014-12-04 03:55:00,120+04737
1649,2014-10-03 01:38:00,120+04739
1650,2014-07-11 01:14:00,120P07446
1651,2014-12-23 20:52:00,120+04737
1652,2014-11-03 10:42:00,120N04737
1653,2014-04-22 07:02:00,120+07442
1654,2014-11-09 20:51:00,120-07448
1655,2014-08-21 20:04:00,120+07449
1656,2014-02-20 16:50:00,120-04738
1657,2014-07-17 23:53:00,120+04739
1658,2014-08-13 08:24:00,120P07448
1659,2014-07-16 20:49:00,120-04738
1660,2014-04-29 13:53:00,120+04735
1661,2014-03-01 20:01:00,120-04738
1662,2014-01-08 14:34:00,120-04740
1663,2014-07-12 08:54:00,120+07445
1664,2014-09-19 01:23:00,120N04733
1665,2014-12-03 19:17:00,120+04732
1666,2014-02-11 03:20:00,120+04737
1667,2014-03-08 18:22:00,120N04739
1668,2014-08-23 20:31:00,120+07445
1669,2014-02-16 15:53:00,120N04733
1670,2014-11-07 21:10:00,120N04737
1671,2014-01-18 17:06:00,120+04734
1672,2014-03-22 00:08:00,120N04737
1673,2014-03-07 15:57:00,120-04738
1674,2014-11-02 07:35:00,120N13767
1675,2014-05-30 15:52:00,120+04738
1676,2014-06-24 11:48:00,120+04739
1677,2014-10-07 21:05:00,120+04738
1678,2014-07-18 17:57:00,120+04733
1679,2014-07-23 09:07:00,120+07449
1680,2014-01-28 20:02:00,120+07445
1681,2014-03-19 05:35:00,120P04737
1682,2014-11-11 07:30:00,120P13767
1683,2014-03-03 15:35:00,120N07448
1684,2014-10-24 01:55:00,120+07442
1685,2014-11-05 05:53:00,120N04737
1686,2014-03-11 05:34:00,120-04738
1687,2014-07-12 01:47:00,120P04738
1688,2014-01-26 11:25:00,120+07443
1689,2014-03-04 03:40:00,120+07444
1690,2014-11-15 17:22:00,120-04736
1691,2014-10-04 17:26:00,120-07442
1692,2014-09-30 16:23:00,120-04736
1693,2014-06-01 00:12:00,120+04734
1694,2014-02-15 20:40:00,120+04739
1695,2014-08-09 20:59:00,120-13767
1696,2014-08-17 03:33:00,120+07445
1697,2014-09-09 14:02:00,120P07448
1698,2014-08-06 05:34:00,120+04730
1699,2014-07-31 11:14:00,120+04738
1700,2014-09-25 16:10:00,120N13767
1701,2014-06-21 00:31:00,120-04740
1702,2014-10-09 03:39:00,120+04738
1703,2014-12-29 02:36:00,120+04735
1704,2014-01-26 00:15:00,120+07444
1705,2014-08-07 19:21:00,120+07444
1706,2014-03-21 05:37:00,120+07444
1707,2014-10-25 11:08:00,120+07445
1708,2014-06-27 20:45:00,120N04739
1709,2014-06-19 12:19:00,120+04735
1710,2014-06-30 09:49:00,120-04737
1711,2014-09-20 11:07:00,120-07448
1712,2014-05-20 00:47:00,120N04737
1713,2014-08-31 09:55:00,120P07448
1714,2014-05-09 18:41:00,120N04735
1715,2014-05-12 21:40:00,120-04738
1716,2014-03-05 23:58:00,120-07443
1717,2014-11-02 00:36:00,120+04738
1718,2014-07-05 23:34:00,120-04738
1719,2014-03-04 03:32:00,120-04736
1720,2014-01-24 11:10:00,120+04732
1721,2014-01-07 10:13:00,120P07447
1722,2014-05-13 08:31:00,120P04738
1723,2014-10-24 08:45:00,120-07444
1724,2014-07-13 06:27:00,120-04738
1725,2014-12-30 15:21:00,120-04738
1726,2014-06-23 07:39:00,120N04735
1727,2014-04-19 07:01:00,120-04738
1728,2014-06-18 16:13:00,120+07442
1729,2014-12-12 05:44:00,120P07446
1730,2014-07-25 08:05:00,120N04729
1731,2014-09-19 17:27:00,120-04737
1732,2014-05-31 13:23:00,120+04733
1733,2014-08-19 01:12:00,120P04738
1734,2014-03-26 08:33:00,120P04737
1735,2014-07-17 18:07:00,120+04729
1736,2014-05-20 16:20:00,120+07449
1737,2014-03-28 06:04:00,120+07449
1738,2014-07-14 05:37:00,120P07448
1739,2014-04-12 13:08:00,120-04740
1740,2014-10-22 20:53:00,120P04738
1741,2014-10-10 17:02:00,120P04735
1742,2014-10-03 20:47:00,120-07444
1743,2014-11-15 23:23:00,120P04738
1744,2014-10-01 01:45:00,120N04729
1745,2014-03-03 11:54:00,120P04738
1746,2014-11-06 17:10:00,120P04739
1747,2014-02-17 22:15:00,120N04738
1748,2014-02-22 15:13:00,120P04737
1749,2014-06-11 03:24:00,120-04738
1750,2014-11-20 01:55:00,120N04729
1751,2014-05-18 13:25:00,120-04740
1752,2014-01-23 06:23:00,120P04738
1753,2014-02-01 17:24:00,120+07442
1754,2014-09-17 06:15:00,120P04738
1755,2014-04-12 15:26:00,120+04737
1756,2014-05-07 03:50:00,120+07448
1757,2014-06-07 13:51:00,120P04738
1758,2014-01-04 03:11:00,120+04734
1759,2014-06-10 00:51:00,120+04731
1760,2014-03-22 15:04:00,120-04740
1761,2014-07-19 07:38:00,120-04740
1762,2014-08-31 12:03:00,120-04734
1763,2014-06-27 10:59:00,120+07442
1764,2014-08-03 04:50:00,120-04730
1765,2014-07-02 12:59:00,120N04729
1766,2014-07-01 13:50:00,120+04734
1767,2014-01-16 21:24:00,120-04740
1768,2014-12-23 16:42:00,120+07444
1769,2014-03-22 17:02:00,120+07443
1770,2014-03-12 10:08:00,120P04738
1771,2014-11-27 02:28:00,120+07449
1772,2014-08-10 23:12:00,120+04734
1773,2014-10-14 19:40:00,120+07444
1774,2014-09-16 09:58:00,120+07442
1775,2014-01-18 16:46:00,120+07449
1776,2014-06-23 11:49:00,120+04739
1777,2014-01-27 05:06:00,120-04736
1778,2014-05-02 02:02:00,120+04739
1779,2014-04-12 14:27:00,120+04737
1780,2014-01-25 10:37:00,120P07446
1781,2014-01-02 22:56:00,120-04732
1782,2014-06-07 20:01:00,120N04729
1783,2014-09-02 04:33:00,120P04737
1784,2014-03-04 23:11:00,120P07447
1785,2014-03-10 23:49:00,120P04734
1786,2014-12-17 20:51:00,120-07442
1787,2014-03-17 15:16:00,120+04738
1788,2014-12-03 00:22:00,120+07444
1789,2014-03-06 07:14:00,120P07448
1790,2014-07-29 18:59:00,120+04739
1791,2014-05-20 18:34:00,120N07442
1792,2014-10-18 05:50:00,120+04739
1793,2014-06-30 10:58:00,120P07446
1794,2014-01-01 10:56:00,120-04737
1795,2014-07-15 14:12:00,120+07444
1796,2014-02-01 06:24:00,120-07443
1797,2014-03-16 16:28:00,120+07449
1798,2014-09-19 09:41:00,120-04736
1799,2014-04-03 09:35:00,120N04734
1800,2014-05-25 13:16:00,120+04738
1801,2014-05-12 11:43:00,120P04737
1802,2014-07-24 15:12:00,120N04737
1803,2014-07-05 02:25:00,120-07444
1804,2014-05-08 09:20:00,120P04733
1805,2014-08-14 08:49:00,120+04739
1806,2014-08-18 10:10:00,120-07444
1807,2014-02-08 22:16:00,120+04731
1808,2014-08-31 14:51:00,120+07442
1809,2014-02-11 15:16:00,120+07444
1810,2014-02-27 08:21:00,120P13767
1811,2014-01-01 09:02:00,120+04734
1812,2014-02-04 17:50:00,120-04740
1813,2014-05-21 04:27:00,120-04740
1814,2014-10-30 00:51:00,120-04740
1815,2014-09-12 15:22:00,120+07449
1816,2014-07-15 21:54:00,120+07443
1817,2014-08-30 06:58:00,120-07443
1818,2014-11-26 15:57:00,120P04737
1819,2014-08-15 15:18:00,120-04738
1820,2014-12-03 18:54:00,120+04738
1821,2014-04-24 23:46:00,120+07444
1822,2014-10-23 19:30:00,120P04735
1823,2014-09-18 02:54:00,120+04739
1824,2014-11-18 10:06:00,120P13767
1825,2014-03-28 14:32:00,120-04738
1826,2014-05-03 15:10:00,120-13767
1827,2014-07-28 23:29:00,120+07449
1828,2014-01-24 00:28:00,120+04738
1829,2014-06-30 02:52:00,120P04729
1830,2014-04-29 18:30:00,120P13767
1831,2014-04-12 13:39:00,120+04738
1832,2014-03-28 10:52:00,120-07443
1833,2014-03-26 16:10:00,120P07443
1834,2014-06-17 01:39:00,120-07444
1835,2014-06-26 23:01:00,120N04729
1836,2014-10-10 19:27:00,120N07442
1837,2014-12-08 01:22:00,120+07443
1838,2014-04-26 22:55:00,120-04738
1839,2014-03-29 13:12:00,120+07444
1840,2014-05-07 00:48:00,120+07449
1841,2014-01-24 05:15:00,120N04729
1842,2014-10-21 04:04:00,120+04737
1843,2014-08-24 07:37:00,120-07442
1844,2014-07-29 12:28:00,120+07442
1845,2014-07-29 17:27:00,120P04729
1846,2014-04-04 12:30:00,120N04735
1847,2014-02-21 15:45:00,120+04739
1848,2014-01-02 06:07:00,120+07442
1849,2014-06-01 15:14:00,120+04739
1850,2014-06-03 10:53:00,120+07442
1851,2014-07-12 02:36:00,120+07449
1852,2014-07-04 18:21:00,120P07447
1853,2014-12-15 18:13:00,120-07443
1854,2014-10-27 03:27:00,120-07444
1855,2014-04-29 08:48:00,120+04737
1856,2014-01-17 13:59:00,120P04738
1857,2014-11-29 00:32:00,120+04739
1858,2014-09-04 22:53:00,120+04733
1859,2014-06-11 19:38:00,120-07443
1860,2014-01-27 02:35:00,120N04734
1861,2014-11-06 23:31:00,120+07445
1862,2014-08-15 21:33:00,120-04732
1863,2014-03-06 04:32:00,120+04739
1864,2014-04-06 15:50:00,120N04734
1865,2014-07-28 12:09:00,120+04737
1866,2014-05-05 10:57:00,120-07444
1867,2014-07-17 07:19:00,120+04739
1868,2014-04-05 22:15:00,120+04739
1869,2014-04-23 14:13:00,120+04734
1870,2014-04-03 01:51:00,120+04737
1871,2014-03-24 09:16:00,120-07443
1872,2014-03-14 07:01:00,120+07449
1873,2014-01-30 14:30:00,120P04739
1874,2014-09-30 14:53:00,120-04733
1875,2014-10-03 22:41:00,120-04738
1876,2014-07-16 16:44:00,120-04740
1877,2014-07-07 03:51:00,120N07448
1878,2014-09-10 21:02:00,120N04729
1879,2014-05-19 15:58:00,120+07449
1880,2014-04-24 16:25:00,120P04737
1881,2014-11-06 09:10:00,120+04737
1882,2014-08-10 05:31:00,120N04740
1883,2014-10-30 03:15:00,120+07445
1884,2014-06-12 02:38:00,120N04734
1885,2014-03-03 21:49:00,120P04737
1886,2014-05-29 13:51:00,120+07444
1887,2014-10-05 20:48:00,120-04734
1888,2014-04-04 00:37:00,120-04740
1889,2014-02-07 04:50:00,120-04736
1890,2014-10-09 07:32:00,120P04737
1891,2014-11-19 10:28:00,120P07443
1892,2014-02-24 15:30:00,120+07442
1893,2014-07-07 15:03:00,120-04736
1894,2014-02-15 00:09:00,120+07442
1895,2014-01-16 10:59:00,120+04729
1896,2014-06-02 19:55:00,120+04739
1897,2014-07-13 00:43:00,120N04740
1898,2014-08-23 20:19:00,120+07444
1899,2014-01-01 16:44:00,120-04734
1900,2014-02-07 04:30:00,120N07447
1901,2014-11-26 11:37:00,120+04733
1902,2014-04-11 21:09:00,120+07444
1903,2014-12-16 02:22:00,120-04740
1904,2014-07-31 22:20:00,120P04734
1905,2014-11-13 22:10:00,120N07442
1906,2014-10-11 03:58:00,120+04739
1907,2014-11-15 03:00:00,120-04732
1908,2014-02-10 19:35:00,120P04729
1909,2014-05-31 09:22:00,120N07448
1910,2014-03-15 08:01:00,120P07447
1911,2014-07-16 08:10:00,120+07448
1912,2014-09-08 19:22:00,120+07445
1913,2014-03-19 06:15:00,120+04739
1914,2014-05-25 20:55:00,120+04738
1915,2014-06-10 01:01:00,120+04737
1916,2014-12-22 09:27:00,120P04737
1917,2014-12-12 02:48:00,120+07442
1918,2014-01-26 19:57:00,120N04737
1919,2014-11-30 22:42:00,120+04739
1920,2014-06-26 04:06:00,120+07449
1921,2014-09-20 11:48:00,120+07442
1922,2014-06-05 08:14:00,120P04738
1923,2014-11-02 03:57:00,120-04738
1924,2014-09-09 04:51:00,120-04738
1925,2014-07-06 06:03:00,120+07443
1926,2014-12-23 04:30:00,120+07445
1927,2014-10-18 02:02:00,120P04734
1928,2014-03-21 16:33:00,120+04739
1929,2014-06-04 08:22:00,120+04737
1930,2014-03-04 22:54:00,120P04737
1931,2014-05-27 19:43:00,120N04729
1932,2014-11-26 18:48:00,120N07447
1933,2014-04-30 14:21:00,120+04732
1934,2014-11-09 12:19:00,120-04733
1935,2014-01-26 01:03:00,120+07449
1936,2014-12-01 16:24:00,120N04737
1937,2014-05-29 02:10:00,120-04733
1938,2014-03-28 12:10:00,120+07444
1939,2014-12-18 19:37:00,120-07444
1940,2014-10-22 10:31:00,120P04738
1941,2014-04-18 09:33:00,120-04729
1942,2014-04-11 04:16:00,120-04738
1943,2014-05-03 19:39:00,120+04734
1944,2014-06-01 18:54:00,120-04737
1945,2014-08-23 00:06:00,120+07443
1946,2014-07-12 18:48:00,120+07445
1947,2014-01-23 16:58:00,120-04736
1948,2014-11-23 20:52:00,120-04736
1949,2014-07-04 20:48:00,120P04739
1950,2014-08-08 22:56:00,120+04739
1951,2014-11-17 02:44:00,120+04733
1952,2014-07-21 18:19:00,120P04737
1953,2014-07-03 08:33:00,120N04737
1954,2014-10-19 22:45:00,120-04740
1955,2014-10-08 21:28:00,120+04733
1956,2014-06-02 16:15:00,120+07442
1957,2014-01-06 08:49:00,120+04733
1958,2014-05-06 02:08:00,120P04734
1959,2014-08-04 20:59:00,120-04736
1960,2014-12-12 19:25:00,120N07448
1961,2014-08-12 02:24:00,120+04734
1962,2014-01-08 03:59:00,120-04737
1963,2014-11-23 14:40:00,120+04734
1964,2014-01-17 23:31:00,120P04738
1965,2014-01-20 19:57:00,120-04733
1966,2014-10-25 14:07:00,120P07446
1967,2014-02-26 15:15:00,120+04735
1968,2014-12-25 07:24:00,120P04738
1969,2014-11-27 13:27:00,120-04732
1970,2014-04-21 18:13:00,120+04738
1971,2014-06-24 20:04:00,120+07443
1972,2014-04-30 16:06:00,120-07443
1973,2014-09-10 03:44:00,120+04739
1974,2014-02-02 03:17:00,120+07444
1975,2014-08-15 11:10:00,120-07443
1976,2014-12-31 00:50:00,120-04736
1977,2014-08-17 11:04:00,120P04739
1978,2014-11-15 04:37:00,120+07444
1979,2014-08-09 16:48:00,120+04735
1980,2014-08-05 00:03:00,120-04736
1981,2014-11-01 22:40:00,120P04738
1982,2014-03-02 02:07:00,120N04740
1983,2014-04-18 08:14:00,120-04736
1984,2014-10-31 04:54:00,120P04737
1985,2014-03-16 17:26:00,120P04739
1986,2014-08-24 13:17:00,120-04734
1987,2014-11-01 07:46:00,120+04739
1988,2014-05-25 16:59:00,120P04738
1989,2014-11-12 23:51:00,120+07444
1990,2014-03-13 21:24:00,120+07449
1991,2014-11-01 00:28:00,120+04734
1992,2014-10-25 01:26:00,120+04738
1993,2014-10-25 05:30:00,120+04733
1994,2014-08-11 00:53:00,120-07443
1995,2014-04-15 12:42:00,120+04739
1996,2014-09-06 15:05:00,120+07444
1997,2014-07-10 00:21:00,120+04739
1998,2014-08-11 22:14:00,120-07443
1999,2014-02-25 12:35:00,120+07449
2000,2014-03-12 12:53:00,120+04739
2001,2014-12-25 11:19:00,120P04737
2002,2014-05-10 10:23:00,120-04737
2003,2014-03-05 11:05:00,120P04738
2004,2014-11-27 10:42:00,120+04739
2005,2014-06-21 19:02:00,120P04737
2006,2014-01-25 08:15:00,120-04738
2007,2014-02-23 06:31:00,120P07448
2008,2014-08-26 22:29:00,120+07443
2009,2014-02-21 18:14:00,120P04737
2010,2014-01-21 15:16:00,120-04737
2011,2014-03-04 15:15:00,120-04740
2012,2014-01-20 01:27:00,120-04738
2013,2014-08-26 23:04:00,120P04739
2014,2014-04-11 12:17:00,120-04733
