,timestamp,TMC
2312,2013-07-04 21:01:00,120-07444
2313,2013-01-02 16:38:00,120-04738
2314,2013-04-16 15:58:00,120-04736
2315,2013-01-17 08:13:00,120+04739
2316,2013-10-11 20:07:00,120P04739
2317,2013-12-04 01:37:00,120-04738
2318,2013-01-19 12:07:00,120P07446
2319,2013-11-19 22:52:00,120P04737
2320,2013-03-01 09:56:00,120+04739
2321,2013-03-05 19:12:00,120+04739
2322,2013-11-13 03:35:00,120+07449
2323,2013-08-13 21:27:00,120+07449
2324,2013-06-18 10:31:00,120N04735
2325,2013-10-01 01:38:00,120N04737
2326,2013-02-22 08:08:00,120-04740
2327,2013-09-09 05:02:00,120-07442
2328,2013-12-13 23:50:00,120+04739
2329,2013-01-21 12:16:00,120P04739
2330,2013-11-06 07:04:00,120-04733
2331,2013-10-15 15:24:00,120-04731
2332,2013-01-22 05:04:00,120N04735
2333,2013-09-24 17:24:00,120+04739
2334,2013-06-02 10:54:00,120-04737
2335,2013-12-30 09:20:00,120+07442
2336,2013-09-03 07:56:00,120N04739
2337,2013-09-11 15:35:00,120+07443
2338,2013-07-28 17:10:00,120N04739
2339,2013-09-02 01:19:00,120P04737
2340,2013-08-24 04:08:00,120-04737
2341,2013-10-06 06:39:00,120+07449
2342,2013-06-22 15:11:00,120N13767
2343,2013-02-21 11:13:00,120-07443
2344,2013-08-28 19:39:00,120N04733
2345,2013-02-03 13:19:00,120+04730
2346,2013-08-13 23:31:00,120P07447
2347,2013-04-11 21:00:00,120-04732
2348,2013-05-17 21:50:00,120-04738
2349,2013-03-21 23:29:00,120-07448
2350,2013-02-18 19:45:00,120+04737
2351,2013-09-08 17:46:00,120+04738
2352,2013-10-15 20:10:00,120P04736
2353,2013-10-20 19:56:00,120+07445
2354,2013-06-02 06:33:00,120-04738
2355,2013-07-29 03:31:00,120N04740
2356,2013-07-03 19:26:00,120-04736
2357,2013-06-18 23:08:00,120N13767
2358,2013-04-07 12:59:00,120N07448
2359,2013-10-02 04:37:00,120+07442
2360,2013-08-04 21:31:00,120-07443
2361,2013-06-03 09:13:00,120+04739
2362,2013-03-29 14:17:00,120+07442
2363,2013-04-26 22:50:00,120+07442
2364,2013-09-03 20:29:00,120+04735
2365,2013-04-12 18:47:00,120N04738
2366,2013-08-16 08:23:00,120+04739
2367,2013-09-29 11:10:00,120P04739
2368,2013-07-04 07:29:00,120+07442
2369,2013-06-29 20:35:00,120+07442
2370,2013-04-21 00:18:00,120-07444
2371,2013-06-26 10:46:00,120N13767
2372,2013-05-31 18:58:00,120-04733
2373,2013-02-15 20:48:00,120+07443
2374,2013-04-21 15:15:00,120+07444
2375,2013-05-19 11:45:00,120+07449
2376,2013-07-21 00:31:00,120N07448
2377,2013-08-30 02:38:00,120-07448
2378,2013-09-08 13:12:00,120+04734
2379,2013-09-18 17:27:00,120N04736
2380,2013-05-09 13:48:00,120N07448
2381,2013-05-19 22:01:00,120N13767
2382,2013-05-12 04:28:00,120-04736
2383,2013-10-12 21:37:00,120+07444
2384,2013-08-15 04:38:00,120-04738
2385,2013-11-24 16:40:00,120+07445
2386,2013-02-19 08:46:00,120-04738
2387,2013-12-02 22:10:00,120+07443
2388,2013-09-06 02:11:00,120P04738
2389,2013-09-25 03:26:00,120-04738
2390,2013-04-10 17:23:00,120+04739
2391,2013-01-16 08:00:00,120P04738
2392,2013-03-10 13:50:00,120P04739
2393,2013-04-17 07:20:00,120P04734
2394,2013-06-12 19:48:00,120-04736
2395,2013-02-25 21:14:00,120P07447
2396,2013-11-11 22:14:00,120P04737
2397,2013-06-03 22:41:00,120+04734
2398,2013-12-18 15:55:00,120+07444
2399,2013-12-25 18:48:00,120-04736
2400,2013-12-13 07:38:00,120N04735
2401,2013-07-16 05:04:00,120+07444
2402,2013-05-31 18:18:00,120-07443
2403,2013-04-04 20:35:00,120N13767
2404,2013-08-07 20:39:00,120N13767
2405,2013-12-06 03:12:00,120N04737
2406,2013-08-02 13:00:00,120-04736
2407,2013-01-11 18:47:00,120N04735
2408,2013-06-23 14:46:00,120+07444
2409,2013-01-24 02:16:00,120P07444
2410,2013-07-11 08:21:00,120P07446
2411,2013-02-16 10:20:00,120N04739
2412,2013-11-20 17:38:00,120P04738
2413,2013-11-18 13:09:00,120+04738
2414,2013-10-11 20:46:00,120+04739
2415,2013-02-17 22:35:00,120P04739
2416,2013-08-09 00:07:00,120N07448
2417,2013-04-21 05:23:00,120+07442
2418,2013-10-01 04:18:00,120+04734
2419,2013-01-18 20:22:00,120P04736
2420,2013-07-22 21:20:00,120-07442
2421,2013-11-19 10:09:00,120N07447
2422,2013-08-12 00:35:00,120P04737
2423,2013-12-13 08:50:00,120-07444
2424,2013-12-27 15:09:00,120N04738
2425,2013-02-15 22:07:00,120P04737
2426,2013-12-27 19:30:00,120-07443
2427,2013-12-28 16:57:00,120+07442
2428,2013-07-18 01:19:00,120+07449
2429,2013-04-15 13:44:00,120-04736
2430,2013-06-25 12:15:00,120+04734
2431,2013-10-01 07:19:00,120P04737
2432,2013-02-27 04:08:00,120+07442
2433,2013-02-23 15:27:00,120+07449
2434,2013-05-28 13:19:00,120P04738
2435,2013-12-08 07:14:00,120N13767
2436,2013-02-08 14:18:00,120-04739
2437,2013-01-22 20:28:00,120-04740
2438,2013-03-09 23:38:00,120-04736
2439,2013-09-28 01:12:00,120+04737
2440,2013-04-24 00:38:00,120+04737
2441,2013-02-22 02:09:00,120+07444
2442,2013-03-08 23:26:00,120-07443
2443,2013-04-13 08:54:00,120+07442
2444,2013-12-23 02:33:00,120-04733
2445,2013-11-08 20:26:00,120P07448
2446,2013-08-15 04:41:00,120P13767
2447,2013-09-21 22:49:00,120N13767
2448,2013-09-01 07:00:00,120N07447
2449,2013-07-11 04:30:00,120+04730
2450,2013-02-17 21:28:00,120P04739
2451,2013-11-14 13:36:00,120+07442
2452,2013-12-19 23:03:00,120-04738
2453,2013-03-19 02:35:00,120+04735
2454,2013-11-11 17:26:00,120-07443
2455,2013-08-15 14:22:00,120-04733
2456,2013-09-06 12:19:00,120P04738
2457,2013-10-09 19:39:00,120N04740
2458,2013-12-20 23:42:00,120-04736
2459,2013-12-25 16:31:00,120+04739
2460,2013-06-15 14:46:00,120+04737
2461,2013-09-18 07:07:00,120P04737
2462,2013-04-16 05:32:00,120P04738
2463,2013-08-16 17:52:00,120+07443
2464,2013-09-28 06:00:00,120-04736
2465,2013-11-12 11:31:00,120+04738
2466,2013-08-22 07:37:00,120+07442
2467,2013-12-15 05:57:00,120P04737
2468,2013-09-04 01:08:00,120+04734
2469,2013-04-05 19:26:00,120+04733
2470,2013-09-16 08:28:00,120P04739
2471,2013-10-05 04:44:00,120N13767
2472,2013-04-23 03:38:00,120+07449
2473,2013-08-21 05:17:00,120-04734
2474,2013-12-23 23:12:00,120P04733
2475,2013-02-03 10:32:00,120-04731
2476,2013-08-21 01:24:00,120-04733
2477,2013-03-11 19:45:00,120+04734
2478,2013-07-15 10:11:00,120-07444
2479,2013-04-19 11:55:00,120+04734
2480,2013-09-18 08:51:00,120+04739
2481,2013-12-25 14:14:00,120+04735
2482,2013-01-10 07:03:00,120+04739
2483,2013-08-23 16:45:00,120+07444
2484,2013-03-16 19:23:00,120-04736
2485,2013-07-18 08:19:00,120+07442
2486,2013-12-01 01:06:00,120+04735
2487,2013-01-08 18:33:00,120-07448
2488,2013-11-12 03:51:00,120P04734
2489,2013-03-07 22:23:00,120+07444
2490,2013-06-25 21:34:00,120+04732
2491,2013-11-30 22:02:00,120-07442
2492,2013-12-27 04:14:00,120-04734
2493,2013-02-05 07:04:00,120+04737
2494,2013-05-25 13:11:00,120P04738
2495,2013-01-10 19:47:00,120-04731
2496,2013-10-23 13:38:00,120P04734
2497,2013-08-30 21:19:00,120N04729
2498,2013-01-21 18:50:00,120+04730
2499,2013-06-18 19:50:00,120+04735
2500,2013-03-03 00:54:00,120+07449
2501,2013-11-09 13:48:00,120-04737
2502,2013-04-13 22:22:00,120P07447
2503,2013-08-04 08:27:00,120+07449
2504,2013-11-19 03:09:00,120+04737
2505,2013-02-20 19:05:00,120+04739
2506,2013-02-10 10:34:00,120+04737
2507,2013-06-20 11:12:00,120+04737
2508,2013-08-16 10:07:00,120N07448
2509,2013-12-27 00:19:00,120+07442
2510,2013-09-14 19:18:00,120+04739
2511,2013-02-04 16:20:00,120+04738
2512,2013-10-26 21:01:00,120+04735
2513,2013-05-12 13:59:00,120P07447
2514,2013-10-18 05:05:00,120-07442
2515,2013-02-06 22:08:00,120+07447
2516,2013-04-14 06:05:00,120-04733
2517,2013-08-07 21:30:00,120-04733
2518,2013-11-30 20:48:00,120N04737
2519,2013-06-09 16:27:00,120-07448
2520,2013-02-28 13:18:00,120P04739
2521,2013-12-23 13:27:00,120+07444
2522,2013-05-14 08:28:00,120-04732
2523,2013-10-04 05:31:00,120+07449
2524,2013-04-17 19:27:00,120+07448
2525,2013-01-31 08:53:00,120-04734
2526,2013-01-22 04:31:00,120+04734
2527,2013-02-16 11:54:00,120+04739
2528,2013-06-18 03:40:00,120P04735
2529,2013-01-21 02:44:00,120+07444
2530,2013-05-22 04:32:00,120+04739
2531,2013-07-04 18:55:00,120N07448
2532,2013-10-20 16:23:00,120P04739
2533,2013-10-10 04:11:00,120+07443
2534,2013-01-08 20:27:00,120+04734
2535,2013-11-25 06:14:00,120-04736
2536,2013-06-13 04:17:00,120-04736
2537,2013-08-12 23:17:00,120+04735
2538,2013-05-08 03:42:00,120N07448
2539,2013-01-03 05:45:00,120+07443
2540,2013-08-24 17:09:00,120-04737
2541,2013-08-01 00:53:00,120+04739
2542,2013-08-13 00:49:00,120P04733
2543,2013-12-30 07:33:00,120+04734
2544,2013-03-31 08:14:00,120P04737
2545,2013-07-06 11:05:00,120-04734
2546,2013-11-30 01:10:00,120P04739
2547,2013-07-12 09:52:00,120-04736
2548,2013-04-19 12:18:00,120+04737
2549,2013-11-21 04:51:00,120+07449
2550,2013-05-30 20:54:00,120+04737
2551,2013-06-28 05:49:00,120P04737
2552,2013-03-19 18:46:00,120-04740
2553,2013-03-04 14:20:00,120-04737
2554,2013-11-16 07:08:00,120-04734
2555,2013-06-07 17:03:00,120-04738
2556,2013-09-23 16:29:00,120+07443
2557,2013-07-30 22:48:00,120P04739
2558,2013-12-11 11:51:00,120+07442
2559,2013-11-02 01:14:00,120N13767
2560,2013-09-13 20:41:00,120-04738
2561,2013-02-04 16:09:00,120P04737
2562,2013-09-01 05:52:00,120-07442
2563,2013-09-10 22:26:00,120P04739
2564,2013-09-26 18:27:00,120P04738
2565,2013-01-31 06:40:00,120N04737
2566,2013-01-29 15:03:00,120-07444
2567,2013-06-21 09:11:00,120+04735
2568,2013-05-12 17:44:00,120N04737
2569,2013-09-17 14:49:00,120+04734
2570,2013-01-22 07:03:00,120-04736
2571,2013-11-03 22:49:00,120+04739
2572,2013-08-12 12:19:00,120+07442
2573,2013-08-17 04:14:00,120+04733
2574,2013-04-01 00:33:00,120-04738
2575,2013-09-15 08:16:00,120N04738
2576,2013-02-05 00:10:00,120+04734
2577,2013-01-01 13:10:00,120+04737
2578,2013-08-14 23:15:00,120P04739
2579,2013-03-12 17:22:00,120-07443
2580,2013-08-25 02:58:00,120+07442
2581,2013-10-10 04:10:00,120N04735
2582,2013-05-11 20:51:00,120N04729
2583,2013-05-01 13:22:00,120+04734
2584,2013-08-06 17:35:00,120P04739
2585,2013-06-21 13:40:00,120+07449
2586,2013-05-02 11:35:00,120+04738
2587,2013-09-06 17:47:00,120-04732
2588,2013-02-10 07:43:00,120N07448
2589,2013-04-27 19:35:00,120+04733
2590,2013-12-17 03:43:00,120-04738
2591,2013-11-03 16:48:00,120-04738
2592,2013-04-20 04:32:00,120-04732
2593,2013-11-14 11:24:00,120P04739
2594,2013-02-08 12:59:00,120P04738
2595,2013-02-17 12:19:00,120P04738
2596,2013-09-14 07:54:00,120P07447
2597,2013-05-29 23:54:00,120P13767
2598,2013-06-05 20:31:00,120N04739
2599,2013-01-07 15:23:00,120-04731
2600,2013-10-17 14:19:00,120+04737
2601,2013-12-09 10:52:00,120+07449
2602,2013-09-03 14:21:00,120-04737
2603,2013-10-12 07:21:00,120-04734
2604,2013-02-05 22:15:00,120N07448
2605,2013-12-14 23:13:00,120-07448
2606,2013-11-10 17:31:00,120P04737
2607,2013-03-18 05:21:00,120+07449
2608,2013-11-18 15:51:00,120P04739
2609,2013-06-18 04:10:00,120P04738
2610,2013-12-06 22:47:00,120+04739
2611,2013-06-06 16:07:00,120-04733
2612,2013-04-02 03:12:00,120+04733
2613,2013-02-03 09:08:00,120N07444
2614,2013-05-07 22:42:00,120P07446
2615,2013-06-30 13:30:00,120-04736
2616,2013-04-09 17:10:00,120N04738
2617,2013-10-15 17:07:00,120+07449
2618,2013-06-01 18:31:00,120P04737
2619,2013-06-23 06:26:00,120+04737
2620,2013-01-20 00:27:00,120+04739
2621,2013-10-21 14:31:00,120P04734
2622,2013-02-06 18:02:00,120-04733
2623,2013-11-21 17:14:00,120+04739
2624,2013-02-02 02:28:00,120+04734
2625,2013-08-22 06:44:00,120-04734
2626,2013-05-29 02:51:00,120-04740
2627,2013-09-30 20:58:00,120+04737
2628,2013-01-22 21:08:00,120N13767
2629,2013-01-30 04:51:00,120N04739
2630,2013-06-03 23:43:00,120+04739
2631,2013-01-02 17:43:00,120+04735
2632,2013-10-21 11:01:00,120+07442
2633,2013-07-29 16:53:00,120P04738
2634,2013-01-22 00:39:00,120+04739
2635,2013-08-02 21:28:00,120+04734
2636,2013-08-01 02:04:00,120+07442
2637,2013-05-19 21:42:00,120+04739
2638,2013-02-17 20:29:00,120-07443
2639,2013-09-05 19:14:00,120-04729
2640,2013-04-14 03:27:00,120-04736
2641,2013-03-10 19:24:00,120P04738
2642,2013-10-04 01:44:00,120P04735
2643,2013-10-12 06:56:00,120+04739
2644,2013-06-10 07:18:00,120-04738
2645,2013-03-23 21:06:00,120+04739
2646,2013-03-07 16:51:00,120P04738
2647,2013-11-23 15:47:00,120N13767
2648,2013-11-04 13:45:00,120-07443
2649,2013-05-10 02:23:00,120+07449
2650,2013-12-09 06:30:00,120N04738
2651,2013-10-14 00:00:00,120+07442
2652,2013-04-26 17:23:00,120+04739
2653,2013-10-07 12:54:00,120+04734
2654,2013-05-12 16:47:00,120+07442
2655,2013-03-22 19:02:00,120-07443
2656,2013-02-02 12:08:00,120+07442
2657,2013-02-08 15:34:00,120-04738
2658,2013-06-26 13:05:00,120N04737
2659,2013-11-30 22:01:00,120P04737
2660,2013-10-19 15:10:00,120-04736
2661,2013-01-08 23:25:00,120+04739
2662,2013-10-07 22:36:00,120-04732
2663,2013-02-05 20:45:00,120+04739
2664,2013-03-23 12:17:00,120+04737
2665,2013-10-09 15:23:00,120-04738
2666,2013-08-04 00:50:00,120-04736
2667,2013-04-06 00:51:00,120+07445
2668,2013-02-14 18:34:00,120+04739
2669,2013-10-13 05:53:00,120-07443
2670,2013-07-11 20:26:00,120+07442
2671,2013-09-16 02:10:00,120N04737
2672,2013-07-11 00:59:00,120+04737
2673,2013-07-31 01:17:00,120P04733
2674,2013-04-23 07:37:00,120+07449
2675,2013-08-20 16:40:00,120P04738
2676,2013-09-01 04:41:00,120-04738
2677,2013-03-01 11:06:00,120+04735
2678,2013-10-11 12:54:00,120P07447
2679,2013-10-20 18:29:00,120P04738
2680,2013-06-18 18:08:00,120+04739
2681,2013-06-14 07:37:00,120+04734
2682,2013-03-19 01:10:00,120+07449
2683,2013-09-25 06:41:00,120N04738
2684,2013-05-10 21:45:00,120P04737
2685,2013-07-16 15:26:00,120+04734
2686,2013-03-18 09:34:00,120+04739
2687,2013-09-02 20:57:00,120-07443
2688,2013-07-05 09:38:00,120N04739
2689,2013-01-05 10:12:00,120-04733
2690,2013-11-21 06:15:00,120N07448
2691,2013-03-25 20:19:00,120+04738
2692,2013-10-04 10:37:00,120+04739
2693,2013-10-06 07:58:00,120+04739
2694,2013-06-20 02:37:00,120+07447
2695,2013-05-18 10:48:00,120P04735
2696,2013-11-11 20:41:00,120N04736
2697,2013-12-30 01:11:00,120-07448
2698,2013-04-30 05:40:00,120-04738
2699,2013-07-07 06:48:00,120+04738
2700,2013-04-18 19:29:00,120+07442
2701,2013-04-04 19:14:00,120-04738
2702,2013-05-19 03:59:00,120P07447
2703,2013-10-02 03:19:00,120P04739
2704,2013-01-08 05:59:00,120P07447
2705,2013-03-08 15:21:00,120+07445
2706,2013-03-19 10:32:00,120-07443
2707,2013-12-20 20:43:00,120N04737
2708,2013-12-12 04:21:00,120P04737
2709,2013-07-01 14:26:00,120-04738
2710,2013-03-31 03:19:00,120P04733
2711,2013-05-05 06:59:00,120+07449
2712,2013-12-04 01:58:00,120+07443
2713,2013-02-03 09:32:00,120-07443
2714,2013-01-25 13:38:00,120+07444
2715,2013-12-22 16:54:00,120+07449
2716,2013-05-23 21:35:00,120+07449
2717,2013-06-04 21:28:00,120-04738
2718,2013-10-29 21:04:00,120+04739
2719,2013-04-24 07:55:00,120P04737
2720,2013-04-23 22:44:00,120+07445
2721,2013-01-16 10:30:00,120-04734
2722,2013-12-30 22:49:00,120+04737
2723,2013-03-25 18:05:00,120+04738
2724,2013-12-24 20:52:00,120P04738
2725,2013-11-22 02:36:00,120-04738
2726,2013-04-16 15:03:00,120+07444
2727,2013-08-02 09:25:00,120+07449
2728,2013-11-28 14:42:00,120+04739
2729,2013-08-19 13:06:00,120+07449
2730,2013-03-01 06:42:00,120-07448
2731,2013-07-02 13:47:00,120N04735
2732,2013-10-23 07:47:00,120-04737
2733,2013-05-02 08:53:00,120N04735
2734,2013-07-24 20:43:00,120+04739
2735,2013-04-22 09:14:00,120+04739
2736,2013-05-03 13:08:00,120-04731
2737,2013-07-15 05:41:00,120P07446
2738,2013-05-29 04:25:00,120-07443
2739,2013-09-26 10:00:00,120+04738
2740,2013-05-10 21:46:00,120+04739
2741,2013-07-30 07:51:00,120+07442
2742,2013-06-14 07:19:00,120+04735
2743,2013-01-21 00:46:00,120N13767
2744,2013-11-11 20:18:00,120-07443
2745,2013-12-21 02:45:00,120+04739
2746,2013-11-06 09:24:00,120P13767
2747,2013-11-15 06:48:00,120N13767
2748,2013-12-27 21:47:00,120+04739
2749,2013-11-14 11:08:00,120-07448
2750,2013-11-15 07:55:00,120-04738
2751,2013-07-20 16:30:00,120-07443
2752,2013-11-01 03:08:00,120+04739
2753,2013-08-31 16:49:00,120P07447
2754,2013-04-03 19:54:00,120-07442
2755,2013-05-18 11:49:00,120-07444
2756,2013-04-13 15:18:00,120-04733
2757,2013-05-28 20:22:00,120+07442
2758,2013-11-24 14:52:00,120P04738
2759,2013-06-17 18:48:00,120N04740
2760,2013-01-12 00:47:00,120-04736
2761,2013-04-09 16:36:00,120N04737
2762,2013-02-16 03:59:00,120N04735
2763,2013-07-20 07:06:00,120P04735
2764,2013-08-07 17:22:00,120+04730
2765,2013-07-14 17:53:00,120+04734
2766,2013-03-24 12:32:00,120-07448
2767,2013-07-17 03:38:00,120+07444
2768,2013-04-21 12:00:00,120+04735
2769,2013-12-29 12:16:00,120N04733
2770,2013-05-09 08:54:00,120N04740
2771,2013-04-30 08:03:00,120-04737
2772,2013-11-10 04:23:00,120-07443
2773,2013-09-22 04:00:00,120N04738
2774,2013-03-05 10:09:00,120+04734
2775,2013-12-03 23:48:00,120+07442
2776,2013-10-18 02:23:00,120N04735
2777,2013-07-20 22:11:00,120-04736
2778,2013-09-05 15:10:00,120-04731
2779,2013-11-07 05:53:00,120-04738
2780,2013-09-28 20:11:00,120+04739
2781,2013-08-06 23:04:00,120+04735
2782,2013-01-10 19:31:00,120+07444
2783,2013-06-24 18:31:00,120N04737
2784,2013-10-07 23:03:00,120-07443
2785,2013-07-19 16:08:00,120P04733
2786,2013-06-12 15:12:00,120-04736
2787,2013-08-31 08:15:00,120+07443
2788,2013-03-17 05:12:00,120-07443
2789,2013-10-21 00:42:00,120P04737
2790,2013-03-27 20:15:00,120+07442
2791,2013-01-19 19:36:00,120+07449
2792,2013-04-26 22:40:00,120-07447
2793,2013-10-13 16:33:00,120+04739
2794,2013-09-09 21:09:00,120N04733
2795,2013-09-10 03:05:00,120-07442
2796,2013-07-05 13:38:00,120N07448
2797,2013-03-29 16:03:00,120P04737
2798,2013-05-26 05:56:00,120+04735
2799,2013-12-01 07:49:00,120P04738
2800,2013-01-02 07:30:00,120P04739
2801,2013-10-31 17:12:00,120P04739
2802,2013-10-12 01:51:00,120+04735
2803,2013-10-10 20:04:00,120-07444
2804,2013-09-14 21:33:00,120P04739
2805,2013-01-08 06:26:00,120+04739
2806,2013-01-04 07:27:00,120P04739
2807,2013-03-11 02:32:00,120N04739
2808,2013-02-23 13:46:00,120+07448
2809,2013-08-14 08:00:00,120-07448
2810,2013-09-16 12:33:00,120P04734
2811,2013-07-17 08:09:00,120-04732
2812,2013-03-26 04:38:00,120-07443
2813,2013-07-11 15:57:00,120-07442
2814,2013-03-27 05:54:00,120-04734
2815,2013-07-09 07:41:00,120+07442
2816,2013-10-30 23:09:00,120P04739
2817,2013-09-04 01:13:00,120+07444
2818,2013-01-20 14:04:00,120N04738
2819,2013-01-03 09:25:00,120+04739
2820,2013-12-08 12:59:00,120-04737
2821,2013-08-08 10:32:00,120+04739
2822,2013-03-14 01:36:00,120P04737
2823,2013-11-30 16:58:00,120+04734
2824,2013-01-28 08:27:00,120-04736
2825,2013-02-06 05:56:00,120N04740
2826,2013-12-04 06:41:00,120P13767
2827,2013-08-07 02:26:00,120-04736
2828,2013-03-14 17:52:00,120-04736
2829,2013-03-04 09:14:00,120-04737
2830,2013-04-30 19:23:00,120-04736
2831,2013-06-04 04:02:00,120+04738
2832,2013-08-16 04:46:00,120N04739
2833,2013-03-20 20:22:00,120P04729
2834,2013-08-12 19:48:00,120-04738
2835,2013-03-01 20:00:00,120P04738
2836,2013-08-24 10:41:00,120N13767
2837,2013-03-19 03:00:00,120-04738
2838,2013-06-24 02:25:00,120+04739
2839,2013-01-13 18:00:00,120+07442
2840,2013-09-03 22:54:00,120+04730
2841,2013-09-15 02:57:00,120-04738
2842,2013-10-04 19:13:00,120+07442
2843,2013-03-29 14:36:00,120-07442
2844,2013-10-01 03:43:00,120+04734
2845,2013-09-17 01:20:00,120N04740
2846,2013-11-12 19:43:00,120+04733
2847,2013-09-25 15:54:00,120P04739
2848,2013-11-27 00:00:00,120P04737
2849,2013-10-30 12:36:00,120+04739
2850,2013-10-19 09:11:00,120+04739
2851,2013-11-13 22:39:00,120N04739
2852,2013-12-21 22:38:00,120N07447
2853,2013-03-13 19:45:00,120+04737
2854,2013-07-30 12:15:00,120+04732
2855,2013-09-20 04:50:00,120P13767
2856,2013-10-28 02:11:00,120-04740
2857,2013-08-30 15:10:00,120+07449
2858,2013-09-30 19:56:00,120-04733
2859,2013-01-06 14:02:00,120-04732
2860,2013-05-08 22:50:00,120+04737
2861,2013-07-17 02:22:00,120+04734
2862,2013-05-17 19:03:00,120+04739
2863,2013-10-10 10:53:00,120N13767
2864,2013-03-16 15:46:00,120P13767
2865,2013-08-16 01:12:00,120N13767
2866,2013-07-19 03:44:00,120P04738
2867,2013-08-13 04:52:00,120+04733
2868,2013-09-22 19:20:00,120P04739
2869,2013-02-23 08:12:00,120P07446
2870,2013-02-17 14:17:00,120+04739
2871,2013-01-18 00:09:00,120P07446
2872,2013-09-24 12:38:00,120+04737
2873,2013-08-20 18:58:00,120+04739
2874,2013-09-29 14:20:00,120+04739
2875,2013-03-05 12:29:00,120-04736
2876,2013-05-22 16:03:00,120+07443
2877,2013-08-05 15:38:00,120+04737
2878,2013-08-15 02:53:00,120P04738
2879,2013-10-09 01:54:00,120P04737
2880,2013-07-02 15:28:00,120+07449
2881,2013-05-04 08:36:00,120+04734
2882,2013-07-29 13:25:00,120+04737
2883,2013-08-09 09:17:00,120-04736
2884,2013-12-02 12:35:00,120N04740
2885,2013-02-07 05:05:00,120+07444
2886,2013-08-05 13:13:00,120N04737
2887,2013-07-03 20:43:00,120-04736
2888,2013-02-04 17:23:00,120N04738
2889,2013-06-10 21:51:00,120-07443
2890,2013-04-01 19:01:00,120-07448
2891,2013-11-22 13:01:00,120-07448
2892,2013-06-27 13:30:00,120-04737
2893,2013-01-12 13:58:00,120-04738
2894,2013-05-20 16:54:00,120-04740
2895,2013-08-20 00:23:00,120P04737
2896,2013-05-03 16:07:00,120N07447
2897,2013-08-03 20:28:00,120P04737
2898,2013-07-27 22:13:00,120+04739
2899,2013-01-03 06:47:00,120+04738
2900,2013-06-21 01:13:00,120-04737
2901,2013-12-22 22:06:00,120-07442
2902,2013-08-21 01:29:00,120+04735
2903,2013-02-21 18:11:00,120-04736
2904,2013-09-02 14:14:00,120N04737
2905,2013-01-26 09:51:00,120N13767
2906,2013-01-14 18:15:00,120+07449
2907,2013-04-18 12:58:00,120+04739
2908,2013-01-24 14:07:00,120P04738
2909,2013-03-14 17:20:00,120N04738
2910,2013-05-06 07:04:00,120P04733
2911,2013-06-17 03:52:00,120+04738
2912,2013-10-24 11:25:00,120+07444
2913,2013-01-20 04:33:00,120N04739
2914,2013-02-04 15:15:00,120+04739
2915,2013-10-25 04:37:00,120+04739
2916,2013-04-01 10:06:00,120+04739
2917,2013-10-20 13:20:00,120+04734
2918,2013-01-14 02:40:00,120-07442
2919,2013-04-30 18:50:00,120+04740
2920,2013-10-24 03:18:00,120P04733
2921,2013-10-14 12:30:00,120P07447
2922,2013-06-18 14:52:00,120-04736
2923,2013-07-07 14:24:00,120-04737
2924,2013-10-18 12:56:00,120N04735
2925,2013-10-17 18:56:00,120-04738
2926,2013-05-15 04:45:00,120+04737
2927,2013-03-29 18:31:00,120N04738
2928,2013-08-30 07:54:00,120N04737
2929,2013-06-18 01:07:00,120+07449
2930,2013-06-15 15:28:00,120-04738
2931,2013-02-21 21:46:00,120+04739
2932,2013-08-22 01:22:00,120N04737
2933,2013-02-04 12:34:00,120+04739
2934,2013-03-28 00:54:00,120P04737
2935,2013-07-10 11:59:00,120-04736
2936,2013-03-27 02:23:00,120-04734
2937,2013-09-21 18:06:00,120N13767
2938,2013-06-12 17:41:00,120P04737
2939,2013-06-20 01:11:00,120+07449
2940,2013-02-15 14:48:00,120-07448
2941,2013-04-02 08:25:00,120-07444
2942,2013-06-18 04:02:00,120-04736
2943,2013-02-01 22:43:00,120-04738
2944,2013-04-19 12:55:00,120+07444
2945,2013-07-02 20:08:00,120+04734
2946,2013-03-02 19:06:00,120+07445
2947,2013-07-21 00:33:00,120-04736
2948,2013-10-29 19:54:00,120+07444
2949,2013-09-27 11:38:00,120P04737
2950,2013-12-22 03:14:00,120+04739
2951,2013-07-29 23:00:00,120P04737
2952,2013-08-11 08:02:00,120P04739
2953,2013-11-10 23:28:00,120+04734
2954,2013-06-29 18:14:00,120P07447
2955,2013-06-01 03:19:00,120-07442
2956,2013-09-13 16:40:00,120P04737
2957,2013-04-28 19:50:00,120+04737
2958,2013-02-03 04:30:00,120N13767
2959,2013-08-08 00:31:00,120+07444
2960,2013-02-01 04:29:00,120N04739
2961,2013-03-18 15:46:00,120+04739
2962,2013-08-09 22:31:00,120P04737
2963,2013-09-06 18:30:00,120-04732
2964,2013-07-25 18:52:00,120+07445
2965,2013-11-07 02:51:00,120N04739
2966,2013-05-29 04:51:00,120N13767
2967,2013-11-16 17:49:00,120P04737
2968,2013-12-05 13:11:00,120-07444
2969,2013-09-10 10:36:00,120+07449
2970,2013-07-22 04:04:00,120-04736
2971,2013-03-05 15:46:00,120P04729
2972,2013-02-06 13:41:00,120+04739
2973,2013-04-03 18:19:00,120N04733
2974,2013-06-30 05:39:00,120-04738
2975,2013-11-20 23:40:00,120+07449
2976,2013-06-11 20:20:00,120N04738
2977,2013-08-06 05:01:00,120+07449
