,timestamp,TMC
2546,2018-09-26 12:47:00,120-04730
2547,2018-10-03 02:48:00,120+07448
2548,2018-01-19 15:39:00,120+04739
2549,2018-10-11 09:54:00,120P13767
2550,2018-06-13 13:59:00,120+07442
2551,2018-09-04 10:40:00,120-07443
2552,2018-05-24 21:00:00,120P04736
2553,2018-06-19 08:58:00,120P04736
2554,2018-12-31 06:09:00,120N13767
2555,2018-11-06 03:37:00,120N04737
2556,2018-07-15 19:06:00,120N13767
2557,2018-02-15 01:33:00,120N04729
2558,2018-05-01 17:10:00,120-04736
2559,2018-12-29 00:57:00,120+04737
2560,2018-10-13 22:51:00,120+07443
2561,2018-11-17 09:44:00,120+07443
2562,2018-10-03 07:20:00,120-04729
2563,2018-12-12 18:11:00,120N04737
2564,2018-04-19 10:45:00,120N04733
2565,2018-02-10 20:55:00,120-04734
2566,2018-06-27 14:18:00,120P07444
2567,2018-02-09 18:22:00,120+04739
2568,2018-08-25 01:16:00,120+04737
2569,2018-06-21 17:33:00,120+07442
2570,2018-06-25 08:42:00,120+07442
2571,2018-12-29 00:20:00,120-04732
2572,2018-10-10 04:07:00,120N07448
2573,2018-04-16 12:40:00,120N07448
2574,2018-12-01 02:41:00,120+04739
2575,2018-09-13 09:39:00,120-04733
2576,2018-01-20 04:02:00,120+04735
2577,2018-10-15 04:36:00,120+07442
2578,2018-06-03 07:08:00,120-04740
2579,2018-06-29 11:15:00,120+04733
2580,2018-03-08 12:35:00,120P04739
2581,2018-04-29 23:57:00,120-04740
2582,2018-09-29 04:18:00,120+04733
2583,2018-06-15 07:54:00,120+04735
2584,2018-05-24 08:58:00,120-04736
2585,2018-03-12 14:34:00,120-04738
2586,2018-05-20 06:12:00,120-07443
2587,2018-07-28 18:24:00,120P04738
2588,2018-10-15 10:55:00,120+07443
2589,2018-01-03 09:01:00,120N04737
2590,2018-12-16 00:35:00,120P04738
2591,2018-09-26 02:23:00,120P07447
2592,2018-12-08 04:03:00,120P04738
2593,2018-08-28 05:53:00,120N04733
2594,2018-05-18 07:25:00,120+07442
2595,2018-11-17 23:32:00,120P04737
2596,2018-08-06 00:37:00,120+07443
2597,2018-12-12 13:41:00,120-07443
2598,2018-11-26 15:32:00,120N13767
2599,2018-02-22 03:04:00,120-04732
2600,2018-01-04 07:35:00,120P07447
2601,2018-11-27 12:44:00,120+07442
2602,2018-03-30 21:09:00,120P04738
2603,2018-01-17 06:56:00,120-04731
2604,2018-01-08 07:43:00,120+04735
2605,2018-02-02 08:24:00,120-04730
2606,2018-11-24 13:24:00,120N13767
2607,2018-02-22 22:18:00,120+04734
2608,2018-02-03 10:20:00,120+04737
2609,2018-06-27 19:24:00,120P04737
2610,2018-02-25 16:35:00,120+07443
2611,2018-04-06 21:01:00,120+07444
2612,2018-08-10 04:57:00,120-07443
2613,2018-01-07 20:29:00,120N04729
2614,2018-08-11 09:17:00,120+04735
2615,2018-11-27 10:57:00,120+07442
2616,2018-10-26 08:17:00,120P04738
2617,2018-11-09 14:02:00,120+04737
2618,2018-12-02 03:11:00,120+07442
2619,2018-12-11 03:49:00,120P04737
2620,2018-03-12 20:56:00,120P07447
2621,2018-05-11 05:36:00,120N04729
2622,2018-09-06 09:55:00,120+04735
2623,2018-07-10 06:00:00,120N07447
2624,2018-12-13 00:09:00,120-04738
2625,2018-07-30 00:15:00,120+07444
2626,2018-04-27 05:49:00,120+07442
2627,2018-05-15 16:35:00,120-04731
2628,2018-11-04 04:04:00,120N04738
2629,2018-09-04 22:06:00,120P04739
2630,2018-09-11 22:37:00,120-07443
2631,2018-11-04 18:26:00,120N04738
2632,2018-05-19 18:39:00,120P07448
2633,2018-09-20 15:15:00,120+04737
2634,2018-03-17 11:23:00,120N07447
2635,2018-06-26 19:29:00,120P07446
2636,2018-09-30 10:07:00,120+07442
2637,2018-01-26 11:28:00,120+07445
2638,2018-05-29 19:22:00,120-04731
2639,2018-07-04 20:56:00,120+07442
2640,2018-12-30 12:09:00,120-07443
2641,2018-03-08 15:56:00,120+04737
2642,2018-05-23 14:37:00,120+07444
2643,2018-11-10 17:04:00,120N04734
2644,2018-10-20 04:08:00,120+04737
2645,2018-03-14 15:29:00,120P04735
2646,2018-02-15 13:31:00,120-04736
2647,2018-02-17 12:20:00,120P04737
2648,2018-02-27 20:42:00,120+04734
2649,2018-08-16 12:59:00,120P04739
2650,2018-09-04 23:59:00,120+04737
2651,2018-01-10 21:18:00,120-07444
2652,2018-07-06 01:32:00,120-07443
2653,2018-11-27 21:59:00,120+07442
2654,2018-11-30 09:11:00,120-04737
2655,2018-04-11 20:29:00,120+07442
2656,2018-08-04 00:02:00,120N04737
2657,2018-09-22 02:10:00,120N07448
2658,2018-09-21 00:39:00,120P04737
2659,2018-07-29 18:56:00,120+04731
2660,2018-02-01 16:14:00,120+07442
2661,2018-03-05 16:56:00,120-07443
2662,2018-06-14 20:01:00,120+07444
2663,2018-02-08 18:25:00,120+07445
2664,2018-09-05 19:26:00,120+04732
2665,2018-06-09 22:18:00,120N04729
2666,2018-09-14 12:06:00,120N13767
2667,2018-01-30 06:22:00,120+07445
2668,2018-07-24 18:01:00,120+07442
2669,2018-07-21 10:08:00,120+07442
2670,2018-01-15 04:56:00,120-07443
2671,2018-07-10 05:27:00,120+04733
2672,2018-12-19 21:44:00,120+07442
2673,2018-04-10 06:43:00,120-04738
2674,2018-05-24 12:18:00,120P13767
2675,2018-07-21 01:14:00,120+04739
2676,2018-09-26 11:49:00,120+07444
2677,2018-08-28 00:02:00,120N04738
2678,2018-08-24 08:58:00,120N04729
2679,2018-09-30 21:04:00,120P04737
2680,2018-10-01 17:11:00,120N04737
2681,2018-10-22 20:45:00,120N07448
2682,2018-03-19 19:22:00,120+04737
2683,2018-08-14 11:37:00,120P04738
2684,2018-03-07 05:12:00,120+07443
2685,2018-04-13 00:32:00,120-07443
2686,2018-06-23 00:51:00,120-07442
2687,2018-06-11 23:37:00,120N04740
2688,2018-01-28 07:03:00,120N04736
2689,2018-10-04 20:56:00,120-04733
2690,2018-09-02 14:51:00,120N13767
2691,2018-07-23 22:26:00,120+07444
2692,2018-04-05 02:37:00,120N04733
2693,2018-06-10 23:48:00,120-04730
2694,2018-01-24 17:31:00,120N13767
2695,2018-06-14 20:21:00,120+04735
2696,2018-02-03 13:09:00,120+04737
2697,2018-05-23 01:57:00,120+07443
2698,2018-04-05 23:38:00,120-04736
2699,2018-06-11 21:00:00,120N04729
2700,2018-02-16 11:28:00,120P04737
2701,2018-11-05 01:24:00,120+04738
2702,2018-10-17 08:13:00,120-04737
2703,2018-09-03 08:32:00,120-07443
2704,2018-07-24 11:23:00,120N13767
2705,2018-12-27 21:26:00,120P07448
2706,2018-12-05 07:27:00,120+04737
2707,2018-10-02 16:41:00,120+04735
2708,2018-08-12 11:30:00,120-04731
2709,2018-02-22 20:56:00,120N04738
2710,2018-01-12 22:06:00,120P07442
2711,2018-11-06 20:23:00,120N13767
2712,2018-05-15 03:06:00,120+04732
2713,2018-01-27 21:51:00,120P13767
2714,2018-05-18 15:25:00,120-04737
2715,2018-09-30 06:47:00,120+04737
2716,2018-11-14 13:18:00,120N04729
2717,2018-02-14 00:25:00,120P04739
2718,2018-10-14 21:57:00,120N04737
2719,2018-02-07 21:58:00,120+07442
2720,2018-08-23 17:14:00,120+07442
2721,2018-09-19 18:20:00,120+07442
2722,2018-08-21 20:29:00,120P04737
2723,2018-08-17 07:42:00,120N04736
2724,2018-01-05 05:37:00,120-04731
2725,2018-05-29 09:20:00,120N07448
2726,2018-05-27 11:34:00,120+04733
2727,2018-05-10 15:58:00,120+04737
2728,2018-04-09 20:08:00,120+07442
2729,2018-03-14 08:37:00,120+07442
2730,2018-04-09 01:14:00,120+07443
2731,2018-11-14 05:45:00,120-07443
2732,2018-06-15 18:51:00,120+04737
2733,2018-12-21 01:41:00,120+07443
2734,2018-02-17 15:29:00,120N07448
2735,2018-08-18 04:35:00,120+07442
2736,2018-04-10 12:34:00,120+04737
2737,2018-12-20 21:45:00,120+04737
2738,2018-10-07 14:34:00,120+07442
2739,2018-10-31 00:09:00,120N13767
2740,2018-09-12 15:05:00,120N04729
2741,2018-12-16 05:53:00,120-04736
2742,2018-05-17 21:59:00,120N07447
2743,2018-01-09 21:06:00,120+04732
2744,2018-03-29 13:29:00,120+07443
2745,2018-06-19 09:00:00,120N04736
2746,2018-05-10 19:45:00,120N04729
2747,2018-11-27 01:24:00,120+07443
2748,2018-02-24 10:50:00,120+07442
2749,2018-04-05 00:36:00,120+07443
2750,2018-01-14 20:09:00,120+07442
2751,2018-05-14 11:54:00,120-07443
2752,2018-03-07 10:34:00,120+04737
2753,2018-02-10 13:59:00,120N07447
2754,2018-05-05 20:11:00,120P04729
2755,2018-02-20 20:05:00,120+04739
2756,2018-09-16 14:19:00,120+07443
2757,2018-03-15 07:52:00,120N04738
2758,2018-04-14 03:53:00,120N07447
2759,2018-06-22 23:29:00,120+04737
2760,2018-03-24 01:49:00,120+04737
2761,2018-03-21 16:17:00,120+07442
2762,2018-11-15 11:22:00,120P04735
2763,2018-04-17 19:44:00,120+07443
2764,2018-12-23 01:39:00,120-04732
2765,2018-07-24 17:37:00,120N04729
2766,2018-02-16 06:27:00,120P04733
2767,2018-07-11 13:10:00,120-04731
2768,2018-01-27 21:03:00,120+07443
2769,2018-11-13 06:22:00,120N07443
2770,2018-11-12 10:57:00,120P04733
2771,2018-12-19 08:41:00,120N04737
2772,2018-04-02 12:42:00,120+04735
2773,2018-01-09 06:28:00,120-04736
2774,2018-04-22 06:19:00,120P04738
2775,2018-03-23 15:00:00,120-04737
2776,2018-04-14 05:12:00,120+04738
2777,2018-04-16 23:22:00,120-07442
2778,2018-10-10 19:49:00,120+07442
2779,2018-03-04 13:16:00,120P04738
2780,2018-05-05 07:39:00,120P13767
2781,2018-07-20 11:24:00,120+04735
2782,2018-04-25 16:04:00,120P04735
2783,2018-09-10 19:24:00,120N04729
2784,2018-06-03 01:01:00,120+07442
2785,2018-07-21 03:12:00,120-04731
2786,2018-01-07 04:12:00,120-04740
2787,2018-04-25 06:23:00,120N04729
2788,2018-05-16 14:36:00,120+07442
2789,2018-06-06 09:05:00,120N13767
2790,2018-04-11 09:47:00,120+07442
2791,2018-10-29 17:38:00,120P04737
2792,2018-06-09 23:44:00,120+07445
2793,2018-01-01 11:35:00,120N13767
2794,2018-12-24 19:32:00,120-04740
2795,2018-08-31 19:44:00,120N13767
2796,2018-12-17 02:30:00,120+07442
2797,2018-03-08 07:28:00,120-04737
2798,2018-09-29 09:57:00,120P04739
2799,2018-12-24 03:20:00,120N04733
2800,2018-06-15 14:29:00,120P04733
2801,2018-04-28 18:07:00,120+07445
2802,2018-05-29 11:25:00,120N04738
2803,2018-08-03 22:09:00,120+07442
2804,2018-08-19 04:08:00,120P04736
2805,2018-06-03 18:20:00,120-04737
2806,2018-09-13 05:25:00,120N04737
2807,2018-09-30 20:48:00,120N07447
2808,2018-06-23 03:04:00,120-04740
2809,2018-01-23 22:06:00,120-04732
2810,2018-04-16 19:28:00,120+07445
2811,2018-09-17 16:15:00,120+07444
2812,2018-02-14 11:31:00,120P04738
2813,2018-12-17 08:37:00,120+07443
2814,2018-05-30 04:36:00,120-04731
2815,2018-01-13 18:16:00,120+04734
2816,2018-11-05 18:07:00,120+07443
2817,2018-01-24 22:17:00,120N13767
2818,2018-02-26 19:27:00,120+07443
2819,2018-12-23 22:17:00,120-04734
2820,2018-06-01 03:47:00,120+07442
2821,2018-06-28 13:00:00,120+04737
2822,2018-02-13 11:02:00,120-13767
2823,2018-08-02 11:55:00,120P04734
2824,2018-12-30 12:34:00,120+04737
2825,2018-10-06 03:23:00,120N13767
2826,2018-05-11 23:50:00,120-04736
2827,2018-10-17 21:26:00,120+04739
2828,2018-05-11 08:08:00,120P07448
2829,2018-01-13 21:13:00,120-04731
2830,2018-02-24 02:59:00,120+07443
2831,2018-11-12 07:03:00,120-04740
2832,2018-01-07 12:01:00,120N04729
2833,2018-03-15 06:49:00,120-04732
2834,2018-02-25 14:21:00,120P07446
2835,2018-10-26 11:11:00,120-07447
2836,2018-01-03 10:35:00,120-04738
2837,2018-07-30 19:41:00,120N07443
2838,2018-01-03 11:57:00,120-04732
2839,2018-01-02 05:33:00,120-04738
2840,2018-04-10 02:20:00,120N04733
2841,2018-07-19 19:49:00,120P04735
2842,2018-06-12 12:20:00,120P04734
2843,2018-03-18 19:06:00,120+07442
2844,2018-03-04 21:33:00,120+07442
2845,2018-03-11 06:51:00,120+07443
2846,2018-04-28 09:39:00,120-04740
2847,2018-08-09 19:41:00,120P04737
2848,2018-04-18 03:25:00,120P13767
2849,2018-12-15 21:39:00,120P07448
2850,2018-06-10 22:45:00,120+04739
2851,2018-01-10 12:07:00,120P07447
2852,2018-01-16 11:46:00,120N04737
2853,2018-03-08 14:45:00,120P04738
2854,2018-09-06 05:46:00,120-07443
2855,2018-01-31 21:24:00,120N04729
2856,2018-09-30 02:54:00,120-04729
2857,2018-01-22 21:37:00,120+07445
2858,2018-01-30 06:41:00,120+07442
2859,2018-08-28 14:51:00,120N04734
2860,2018-02-28 19:38:00,120+07443
2861,2018-11-05 10:38:00,120-04736
2862,2018-09-07 19:11:00,120-07443
2863,2018-12-04 19:42:00,120N04737
2864,2018-07-23 06:41:00,120+07442
2865,2018-06-04 14:26:00,120-07442
2866,2018-10-13 16:08:00,120+07443
2867,2018-01-29 16:01:00,120P07448
2868,2018-12-19 02:57:00,120P13767
2869,2018-01-22 16:10:00,120N04735
2870,2018-07-06 19:42:00,120+07444
2871,2018-01-21 11:40:00,120+07443
2872,2018-06-16 09:15:00,120+07442
2873,2018-10-30 02:19:00,120+04733
2874,2018-02-11 06:10:00,120+07442
2875,2018-06-21 13:58:00,120-04736
2876,2018-07-03 20:13:00,120+04733
2877,2018-08-12 10:23:00,120+07442
2878,2018-11-19 08:06:00,120N04729
2879,2018-04-24 05:07:00,120-04736
2880,2018-08-10 19:59:00,120P07447
2881,2018-02-16 01:02:00,120P04729
2882,2018-09-28 06:32:00,120+07442
2883,2018-02-25 10:20:00,120N13767
2884,2018-09-12 14:41:00,120+07442
2885,2018-02-21 12:14:00,120+04729
2886,2018-12-03 19:31:00,120-04730
2887,2018-08-27 11:44:00,120+04735
2888,2018-10-18 15:06:00,120P04738
2889,2018-03-13 10:55:00,120-04731
2890,2018-09-21 11:32:00,120P13767
2891,2018-02-11 04:23:00,120+07442
2892,2018-12-17 18:20:00,120+07443
2893,2018-11-08 01:50:00,120+04735
2894,2018-08-06 09:51:00,120+07443
2895,2018-02-27 06:07:00,120P07447
2896,2018-09-09 04:44:00,120N04733
2897,2018-08-30 01:37:00,120+07443
2898,2018-08-27 03:17:00,120+07443
2899,2018-09-18 09:01:00,120+07443
2900,2018-09-14 10:54:00,120-04733
2901,2018-05-13 21:21:00,120N04729
2902,2018-10-29 08:34:00,120+04733
2903,2018-07-11 05:31:00,120+07442
2904,2018-04-10 21:31:00,120P04738
2905,2018-02-17 17:00:00,120N04729
2906,2018-10-09 16:49:00,120+04737
2907,2018-06-27 17:36:00,120P04737
2908,2018-05-03 00:23:00,120-04732
2909,2018-01-31 05:12:00,120-07443
2910,2018-03-15 22:18:00,120-04731
2911,2018-06-13 09:05:00,120P07442
2912,2018-06-07 08:44:00,120-04734
2913,2018-11-21 12:04:00,120+07442
2914,2018-01-06 20:53:00,120-04732
2915,2018-11-08 09:26:00,120-07446
2916,2018-07-31 22:58:00,120+07443
2917,2018-11-28 14:26:00,120+04734
2918,2018-10-28 02:27:00,120-04733
2919,2018-06-06 22:42:00,120-07443
2920,2018-08-10 23:39:00,120+04733
2921,2018-09-17 20:38:00,120-04740
2922,2018-05-27 09:06:00,120+04739
2923,2018-02-05 01:31:00,120+07442
2924,2018-02-27 09:47:00,120+04737
2925,2018-07-06 07:28:00,120+04739
2926,2018-10-07 01:51:00,120N04737
2927,2018-02-01 08:11:00,120P04738
2928,2018-09-27 04:06:00,120P07446
2929,2018-01-26 06:26:00,120P07442
2930,2018-02-17 21:01:00,120N04729
2931,2018-02-09 14:34:00,120P04737
2932,2018-02-10 22:11:00,120+04735
2933,2018-07-02 23:25:00,120+07443
2934,2018-11-05 15:37:00,120-04737
2935,2018-08-05 13:31:00,120+04737
2936,2018-10-03 17:41:00,120N04737
2937,2018-02-23 12:59:00,120-07443
2938,2018-11-09 04:21:00,120-07442
2939,2018-09-18 16:16:00,120-07444
2940,2018-12-24 09:33:00,120N04738
2941,2018-01-28 05:38:00,120+04738
2942,2018-03-15 22:46:00,120+07442
2943,2018-03-16 03:39:00,120-04732
2944,2018-02-27 12:33:00,120+07442
2945,2018-08-29 13:32:00,120P07448
2946,2018-05-03 07:25:00,120-04736
2947,2018-05-12 21:43:00,120-04732
2948,2018-02-10 19:36:00,120P13767
2949,2018-05-20 16:46:00,120+04737
2950,2018-12-25 11:04:00,120+07448
2951,2018-06-11 15:48:00,120-04731
2952,2018-09-05 11:06:00,120+04737
2953,2018-03-18 19:58:00,120+07443
2954,2018-03-24 00:49:00,120+07443
2955,2018-02-09 13:46:00,120N04729
2956,2018-03-10 11:15:00,120N07447
2957,2018-09-30 05:12:00,120+04737
2958,2018-08-23 13:58:00,120N04738
2959,2018-04-07 04:23:00,120+07442
2960,2018-01-02 05:11:00,120-07443
2961,2018-12-25 18:05:00,120P04733
2962,2018-10-25 19:19:00,120N07448
2963,2018-04-11 08:24:00,120+07442
2964,2018-10-03 14:00:00,120-04736
2965,2018-02-25 21:03:00,120+04734
2966,2018-12-19 21:01:00,120+07444
2967,2018-07-04 07:06:00,120+07444
2968,2018-10-17 15:15:00,120P04739
2969,2018-07-29 04:22:00,120N04737
2970,2018-08-21 18:23:00,120N04738
2971,2018-04-19 15:19:00,120N04738
2972,2018-04-16 01:51:00,120+07443
2973,2018-01-18 14:39:00,120-04734
2974,2018-08-06 06:07:00,120P04733
2975,2018-12-06 15:32:00,120+04737
2976,2018-05-30 22:00:00,120-04734
2977,2018-09-25 19:06:00,120P04737
2978,2018-08-22 01:53:00,120+07443
2979,2018-12-30 23:58:00,120P04737
2980,2018-04-03 00:23:00,120P04737
2981,2018-04-17 08:33:00,120P13767
2982,2018-01-07 11:51:00,120+04732
2983,2018-01-01 04:53:00,120N04729
2984,2018-02-24 20:10:00,120P13767
2985,2018-01-06 07:28:00,120-07443
2986,2018-03-22 10:00:00,120+04734
2987,2018-03-14 17:26:00,120+07443
2988,2018-06-24 18:41:00,120P04739
2989,2018-09-08 08:06:00,120-04732
2990,2018-10-20 08:28:00,120P04739
2991,2018-07-16 12:38:00,120+07443
2992,2018-08-31 15:42:00,120N07448
2993,2018-01-24 17:23:00,120-04736
2994,2018-02-14 11:48:00,120+07442
2995,2018-02-13 13:35:00,120N04738
2996,2018-06-05 22:20:00,120N07447
2997,2018-07-26 17:23:00,120+04738
2998,2018-10-30 01:47:00,120P07447
2999,2018-10-28 04:27:00,120P13767
3000,2018-01-04 19:23:00,120+04737
3001,2018-06-22 17:29:00,120+07443
3002,2018-11-18 09:00:00,120N13767
3003,2018-09-02 04:47:00,120P04739
3004,2018-11-08 04:09:00,120+04737
3005,2018-01-29 01:32:00,120-04740
3006,2018-05-20 17:59:00,120+04737
3007,2018-08-02 14:34:00,120-04740
3008,2018-04-17 11:10:00,120N07448
3009,2018-04-08 12:06:00,120-07444
3010,2018-06-06 06:39:00,120+07442
3011,2018-10-09 00:17:00,120P04737
3012,2018-01-25 02:26:00,120-07443
3013,2018-11-04 00:05:00,120+04739
3014,2018-05-07 20:11:00,120-07446
3015,2018-04-10 20:48:00,120N04737
3016,2018-11-29 20:19:00,120-07444
3017,2018-05-25 20:44:00,120P04737
3018,2018-09-28 12:32:00,120+07448
3019,2018-12-02 07:09:00,120N13767
3020,2018-10-13 10:14:00,120+07442
3021,2018-05-10 13:50:00,120-04737
3022,2018-09-05 05:01:00,120-07443
3023,2018-04-29 22:44:00,120N13767
3024,2018-01-27 03:09:00,120N07448
3025,2018-12-16 19:27:00,120-04737
3026,2018-02-27 01:28:00,120+04735
3027,2018-09-27 23:03:00,120N04738
3028,2018-04-06 10:20:00,120+04739
3029,2018-06-03 09:32:00,120+04734
3030,2018-05-08 14:30:00,120+07442
3031,2018-01-25 09:51:00,120-07443
3032,2018-04-26 15:38:00,120-04733
3033,2018-09-24 12:50:00,120+07445
3034,2018-11-18 13:55:00,120+07442
3035,2018-05-28 02:38:00,120N07447
3036,2018-06-17 14:31:00,120+04737
3037,2018-11-14 02:19:00,120N13767
3038,2018-07-03 11:36:00,120+07442
3039,2018-04-15 18:38:00,120+04732
3040,2018-11-17 14:23:00,120P07447
3041,2018-02-03 19:53:00,120P04738
3042,2018-11-13 16:20:00,120N13767
3043,2018-02-17 02:57:00,120+07443
3044,2018-04-20 15:23:00,120+07442
3045,2018-07-01 05:03:00,120+07442
3046,2018-04-26 17:47:00,120N04736
3047,2018-01-22 17:59:00,120-04736
3048,2018-05-31 02:42:00,120-04740
3049,2018-05-10 08:46:00,120-04738
3050,2018-06-30 19:43:00,120P04739
3051,2018-11-29 19:48:00,120+07442
3052,2018-12-30 15:53:00,120+04734
3053,2018-01-08 10:45:00,120+04739
3054,2018-04-09 20:57:00,120P04729
3055,2018-08-01 05:55:00,120P04739
3056,2018-02-26 03:33:00,120+07442
3057,2018-07-09 03:11:00,120+07442
3058,2018-03-27 23:44:00,120-04738
3059,2018-06-26 18:40:00,120P07448
3060,2018-06-02 15:04:00,120N04729
3061,2018-02-20 11:07:00,120P07448
3062,2018-06-13 23:56:00,120-07444
3063,2018-07-16 20:14:00,120-07447
3064,2018-10-26 20:20:00,120+04739
3065,2018-11-27 09:52:00,120+07445
3066,2018-02-20 18:06:00,120P07448
3067,2018-01-22 21:26:00,120P07448
3068,2018-11-30 20:26:00,120P04734
3069,2018-08-17 09:31:00,120P07448
3070,2018-05-08 16:37:00,120P07448
3071,2018-10-31 19:05:00,120N04729
3072,2018-12-08 08:35:00,120N04736
3073,2018-08-27 03:33:00,120-04731
3074,2018-03-13 12:17:00,120P07447
3075,2018-11-01 09:20:00,120N04735
3076,2018-12-25 19:24:00,120P04736
3077,2018-02-19 10:21:00,120+07442
3078,2018-07-18 06:28:00,120N04740
3079,2018-10-22 07:57:00,120+04732
3080,2018-07-06 17:50:00,120+07445
3081,2018-10-10 14:38:00,120P04736
3082,2018-10-06 10:18:00,120+07448
3083,2018-01-19 20:25:00,120N04735
3084,2018-05-22 02:36:00,120+04735
3085,2018-04-27 20:47:00,120-04731
3086,2018-11-26 02:58:00,120N04735
3087,2018-02-25 13:56:00,120P07448
3088,2018-01-16 18:45:00,120+04734
3089,2018-11-05 22:45:00,120N04738
3090,2018-09-22 08:32:00,120-07446
3091,2018-04-06 07:39:00,120-04733
3092,2018-12-12 19:23:00,120+07445
3093,2018-06-06 10:23:00,120P04734
3094,2018-08-28 08:44:00,120P04738
3095,2018-04-25 06:35:00,120+07442
3096,2018-07-10 17:08:00,120-04738
3097,2018-05-27 01:44:00,120N04738
3098,2018-05-26 11:28:00,120-07443
3099,2018-06-27 23:36:00,120P04739
3100,2018-07-08 17:28:00,120+07442
3101,2018-08-23 11:35:00,120P04738
3102,2018-04-22 10:55:00,120+04737
3103,2018-03-30 00:21:00,120P04733
3104,2018-01-31 19:05:00,120+04732
3105,2018-03-22 12:19:00,120N13767
3106,2018-01-16 08:48:00,120N04737
3107,2018-05-08 03:52:00,120-04730
3108,2018-01-22 15:28:00,120+07442
3109,2018-01-31 14:35:00,120-04736
3110,2018-12-08 08:43:00,120P04737
3111,2018-02-13 13:03:00,120+04730
3112,2018-10-05 21:47:00,120-04733
3113,2018-08-07 06:49:00,120-04734
3114,2018-10-22 04:08:00,120+04732
3115,2018-07-27 10:28:00,120N04729
3116,2018-09-09 15:29:00,120-04731
3117,2018-09-11 20:05:00,120N04729
3118,2018-03-12 21:35:00,120+04739
3119,2018-09-30 00:13:00,120N04737
3120,2018-08-07 01:44:00,120P07447
3121,2018-03-19 07:34:00,120N04737
3122,2018-11-09 18:20:00,120N13767
3123,2018-03-10 12:52:00,120N04738
3124,2018-01-21 16:09:00,120+07443
3125,2018-08-05 13:09:00,120+04734
3126,2018-08-28 15:11:00,120+07445
3127,2018-06-15 07:09:00,120N04738
3128,2018-06-16 00:53:00,120N07442
3129,2018-10-23 21:29:00,120P07447
3130,2018-01-09 03:45:00,120-07443
3131,2018-05-12 23:13:00,120-07444
3132,2018-06-08 05:34:00,120-04736
3133,2018-04-29 15:59:00,120P04735
3134,2018-04-09 07:52:00,120-07444
3135,2018-09-28 05:34:00,120+04731
3136,2018-03-05 16:01:00,120P04735
3137,2018-12-16 11:01:00,120-04731
3138,2018-12-20 20:13:00,120N13767
3139,2018-05-25 18:41:00,120+04739
3140,2018-10-19 01:17:00,120P04739
3141,2018-11-12 07:32:00,120N04729
3142,2018-12-03 18:23:00,120N07448
3143,2018-01-24 12:56:00,120N07448
3144,2018-09-24 10:44:00,120N07448
3145,2018-09-15 06:27:00,120-07443
3146,2018-04-08 20:55:00,120+07442
3147,2018-05-03 04:50:00,120+07443
3148,2018-02-17 00:10:00,120P04729
3149,2018-12-24 14:38:00,120+04730
3150,2018-02-28 09:53:00,120-04730
3151,2018-03-24 09:04:00,120N07447
3152,2018-01-08 17:24:00,120-07443
3153,2018-11-10 08:01:00,120-07443
3154,2018-09-29 12:04:00,120+07443
3155,2018-03-09 19:32:00,120-04736
3156,2018-06-11 17:49:00,120+07445
3157,2018-08-14 19:36:00,120N04729
3158,2018-09-26 04:53:00,120N04735
3159,2018-05-20 17:45:00,120+07442
3160,2018-02-14 23:43:00,120+04739
3161,2018-07-29 07:19:00,120N04729
3162,2018-03-16 14:02:00,120-04734
3163,2018-02-26 04:18:00,120+04738
3164,2018-12-17 18:02:00,120+07444
3165,2018-11-21 19:27:00,120P04738
3166,2018-07-01 13:41:00,120-07442
3167,2018-02-04 01:42:00,120-04736
3168,2018-12-09 18:46:00,120+07443
3169,2018-05-07 17:48:00,120P04733
3170,2018-03-15 07:46:00,120-07443
3171,2018-02-24 23:12:00,120-04730
3172,2018-01-26 02:30:00,120+04735
3173,2018-03-26 10:22:00,120N07447
3174,2018-09-25 19:20:00,120+07442
3175,2018-04-07 03:22:00,120-04736
3176,2018-03-25 14:15:00,120-04730
3177,2018-08-19 13:15:00,120-07443
3178,2018-11-08 13:22:00,120N07447
3179,2018-02-28 19:34:00,120P07447
3180,2018-03-27 11:03:00,120N04729
3181,2018-01-13 06:39:00,120N04729
3182,2018-07-17 16:07:00,120P04739
3183,2018-12-13 16:44:00,120N04733
3184,2018-06-29 21:00:00,120P13767
3185,2018-08-09 23:45:00,120-13767
3186,2018-05-05 13:08:00,120-04740
3187,2018-10-02 06:12:00,120P04734
3188,2018-01-26 07:41:00,120+07443
3189,2018-04-02 15:22:00,120P04737
3190,2018-01-19 18:14:00,120-04736
3191,2018-04-22 02:41:00,120P04738
3192,2018-05-07 08:42:00,120+04735
3193,2018-08-11 22:39:00,120-04738
3194,2018-07-28 00:04:00,120-07443
3195,2018-10-23 16:16:00,120N04729
3196,2018-05-12 19:27:00,120+07444
3197,2018-09-13 06:47:00,120+04737
3198,2018-03-08 07:59:00,120-04736
3199,2018-08-20 20:50:00,120-07444
3200,2018-03-01 08:42:00,120P04736
3201,2018-10-23 07:19:00,120+07444
3202,2018-08-03 13:03:00,120-04740
3203,2018-07-06 00:58:00,120+07442
3204,2018-09-23 16:25:00,120P04737
3205,2018-11-26 07:28:00,120+07443
3206,2018-10-08 08:43:00,120+04739
3207,2018-05-09 04:50:00,120+07444
3208,2018-02-02 21:36:00,120-04732
3209,2018-03-14 12:55:00,120+04735
3210,2018-09-15 09:24:00,120N04729
3211,2018-02-26 02:25:00,120-04733
